293,452.84,453.24,453.05,452.95,452.93,452.94,452.95,452.97,452.98,452.99,453,453,453,453,453,453,453,453,453,453
293,453.16,452.99,452.95,452.99,453.01,453.02,453.01,453.01,453,453,453,453,453,453,453,453,453,453,453,453
293,452.93,453.01,453.01,453,452.99,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,452.95,452.99,453.02,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453.31,452.88,452.94,453,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453.34,453.08,452.92,452.94,452.97,453,453.01,453.01,453.01,453.01,453.01,453,453,453,453,453,453,453,453,453
293,452.24,453.4,453.23,453.05,452.97,452.94,452.94,452.95,452.96,452.97,452.98,452.98,452.99,452.99,452.99,453,453,453,453,453
293,450.47,451.37,452.56,453.06,453.2,453.21,453.17,453.12,453.08,453.05,453.03,453.02,453.01,453.01,453,453,453,453,453,453
293,459.59,453.57,451.36,450.7,450.64,450.82,451.08,451.35,451.6,451.82,452.01,452.18,452.32,452.44,452.54,452.62,452.69,452.74,452.79,452.83
293,459.15,465.23,464.75,463.07,461.3,459.72,458.39,457.31,456.43,455.72,455.16,454.71,454.36,454.07,453.85,453.67,453.53,453.42,453.33,453.26
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,461.43,464.56,463.21,461.28,459.53,458.09,456.94,456.05,455.35,454.81,454.4,454.08,453.84,453.65,453.5,453.39,453.3,453.23,453.18,453.14
293,456.18,451.62,450.77,450.86,451.19,451.54,451.85,452.11,452.32,452.48,452.6,452.7,452.77,452.83,452.87,452.9,452.93,452.95,452.96,452.97
293,451.57,452.74,453.32,453.42,453.36,453.28,453.2,453.14,453.1,453.07,453.05,453.03,453.02,453.01,453.01,453,453,453,453,453
293,452.93,453.22,452.99,452.91,452.9,452.92,452.95,452.97,452.98,452.99,452.99,453,453,453,453,453,453,453,453,453
293,453.17,452.96,452.94,453,453.02,453.02,453.01,453.01,453,453,453,453,453,453,453,453,453,453,453,453
293,452.93,453.01,453.02,453,452.99,452.99,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,452.93,452.99,453.03,453.01,452.99,452.99,452.99,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453.29,452.87,452.98,453.03,453.03,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453.46,453.08,452.87,452.9,452.95,452.98,453,453.01,453.01,453.01,453.01,453,453,453,453,453,453,453,453,453
293,452.33,453.46,453.24,453.02,452.92,452.89,452.89,452.91,452.92,452.94,452.95,452.96,452.97,452.98,452.98,452.99,452.99,452.99,452.99,452.99
293,451.05,452.33,453.15,453.36,453.35,453.28,453.21,453.16,453.11,453.08,453.06,453.04,453.03,453.02,453.02,453.01,453.01,453.01,453,453
293,458.99,453.7,452.32,452.09,452.18,452.33,452.48,452.6,452.7,452.77,452.83,452.87,452.9,452.92,452.94,452.95,452.96,452.97,452.98,452.98
293,452.28,457.58,458.04,457.54,456.84,456.14,455.52,455,454.57,454.22,453.94,453.72,453.54,453.4,453.3,453.21,453.15,453.1,453.07,453.04
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,464.61,458.53,455.49,454.07,453.38,453.05,452.89,452.82,452.8,452.8,452.82,452.84,452.86,452.88,452.9,452.92,452.93,452.94,452.95,452.96
293,451.34,450.76,451.84,452.57,452.95,453.12,453.18,453.19,453.18,453.16,453.14,453.12,453.1,453.08,453.06,453.05,453.04,453.03,453.03,453.02
293,463.4,456.77,453.81,452.64,452.23,452.14,452.18,452.27,452.37,452.46,452.55,452.62,452.68,452.74,452.78,452.82,452.85,452.88,452.9,452.92
293,452.13,453.41,453.38,453.17,453.02,452.96,452.94,452.94,452.95,452.96,452.97,452.98,452.98,452.99,452.99,453,453,453,453,453
293,453.22,453.05,452.9,452.93,452.97,453,453.02,453.02,453.02,453.01,453.01,453.01,453,453,453,453,453,453,453,453
293,451.1,450.4,451.76,452.66,453.12,453.3,453.35,453.34,453.29,453.25,453.2,453.16,453.12,453.1,453.07,453.06,453.04,453.03,453.03,453.02
293,453.05,452.96,452.99,453.02,453.02,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,451.36,453.48,453.52,453.24,453.05,452.95,452.91,452.91,452.92,452.93,452.95,452.96,452.97,452.98,452.99,452.99,452.99,452.99,453,453
293,453.38,453.27,452.89,452.87,452.93,452.98,453.01,453.02,453.02,453.02,453.02,453.01,453.01,453.01,453,453,453,453,453,453
293,452.84,453.04,453.02,452.99,452.99,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453.5,452.82,452.93,453.02,453.04,453.02,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453
293,453,452.96,453.04,453.02,453,452.99,452.99,452.99,453,453,453,453,453,453,453,453,453,453,453,453
293,428.38,438.86,443.22,445.75,447.46,448.69,449.62,450.34,450.89,451.32,451.66,451.93,452.15,452.32,452.45,452.56,452.65,452.72,452.77,452.82
293,431.04,442.43,446.87,449.16,450.52,451.38,451.96,452.34,452.6,452.77,452.89,452.96,453.01,453.03,453.05,453.05,453.05,453.05,453.05,453.04
293,453.47,452.92,452.89,452.98,453.02,453.03,453.03,453.02,453.01,453,453,453,453,453,453,453,453,453,453,453
293,451.7,453.24,453.47,453.34,453.2,453.1,453.04,453.01,452.99,452.99,452.99,452.99,452.99,452.99,452.99,453,453,453,453,453
293,450.77,453.49,453.9,453.72,453.47,453.28,453.16,453.08,453.04,453.01,453,452.99,452.99,452.99,452.99,452.99,452.99,452.99,452.99,453
293,452.08,452.95,453.2,453.24,453.21,453.17,453.13,453.1,453.07,453.06,453.04,453.03,453.02,453.02,453.01,453.01,453.01,453.01,453.01,453
293,451.36,450.82,451.83,452.57,452.97,453.16,453.24,453.25,453.24,453.21,453.18,453.15,453.13,453.1,453.08,453.07,453.05,453.04,453.03,453.03
293,453.18,452.88,453,453.03,453.02,453.01,453.01,453,453,453,453,453,453,453,453,453,453,453,453,453
